source.type,source.ID,source.description,variable,var.description,Units,Gender,Min.Age,Max.Age,Form,Mean,CV
Product,PC33 ,PERSONAL CARE; HAND LOTION ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,672,1
Product,PC33 ,PERSONAL CARE; HAND LOTION ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.7,0
Product,PC33 ,PERSONAL CARE; HAND LOTION ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.79,0
Product,PC33 ,PERSONAL CARE; HAND LOTION ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.95,0
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,2,1
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,5,1
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,547.5,1
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.81,0
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.24,0
Product,PC34 ,PERSONAL CARE; HAND SANITIZER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.87,0
Product,PC35 ,PERSONAL CARE; HAND SOAP ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,2,1
Product,PC35 ,PERSONAL CARE; HAND SOAP ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC35 ,PERSONAL CARE; HAND SOAP ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC35 ,PERSONAL CARE; HAND SOAP ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC35 ,PERSONAL CARE; HAND SOAP ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,1800,1
Product,PC35 ,PERSONAL CARE; HAND SOAP ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.83,0
Product,PC35 ,PERSONAL CARE; HAND SOAP ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.68,0
Product,PC35 ,PERSONAL CARE; HAND SOAP ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.75,0
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,PC36 ,PERSONAL CARE; JEWELRY CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,1,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.15,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0,0
Product,PC37 ,PERSONAL CARE; KID'S FRAGRANCE ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.02,0
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,19.2,1
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,PC38 ,PERSONAL CARE; LICE SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,PC39 ,PERSONAL CARE; LINIMENT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,PC39 ,PERSONAL CARE; LINIMENT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC39 ,PERSONAL CARE; LINIMENT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,1,0
Product,PC39 ,PERSONAL CARE; LINIMENT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC39 ,PERSONAL CARE; LINIMENT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,30,1
Product,PC39 ,PERSONAL CARE; LINIMENT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,PC39 ,PERSONAL CARE; LINIMENT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,PC39 ,PERSONAL CARE; LINIMENT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,PC40 ,PERSONAL CARE; LIPS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,2,1
Product,PC40 ,PERSONAL CARE; LIPS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC40 ,PERSONAL CARE; LIPS ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,PC40 ,PERSONAL CARE; LIPS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.5,0
Product,PC40 ,PERSONAL CARE; LIPS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC40 ,PERSONAL CARE; LIPS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,540,1
Product,PC40 ,PERSONAL CARE; LIPS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.6,0
Product,PC40 ,PERSONAL CARE; LIPS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.64,0
Product,PC40 ,PERSONAL CARE; LIPS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.95,0
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,153.3,1
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.2,0
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.5,0
Product,PC41 ,PERSONAL CARE; MOUTHWASH ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.5,0
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,PC42 ,PERSONAL CARE; NAIL ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.03,0
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.1,0
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,58.4,1
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.3,0
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0,0
Product,PC43 ,PERSONAL CARE; NAIL POLISH ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.8,0
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.1,0
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,5,1
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,50,1
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.3,0
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0,0
Product,PC44 ,PERSONAL CARE; NAIL POLISH REMOVER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.8,0
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,1,0
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,1,1
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,365,1
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,PC45 ,PERSONAL CARE; OTHER EYE PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,PC46 ,PERSONAL CARE; SCALP TREATMENTS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,PC47 ,PERSONAL CARE; SELF TANNER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,PC47 ,PERSONAL CARE; SELF TANNER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC47 ,PERSONAL CARE; SELF TANNER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC47 ,PERSONAL CARE; SELF TANNER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,5,1
Product,PC47 ,PERSONAL CARE; SELF TANNER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,PC47 ,PERSONAL CARE; SELF TANNER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC47 ,PERSONAL CARE; SELF TANNER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.02,0
Product,PC47 ,PERSONAL CARE; SELF TANNER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,PC48 ,PERSONAL CARE; SEXUAL WELLNESS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,PC49 ,PERSONAL CARE; SHAMPOO ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,PC49 ,PERSONAL CARE; SHAMPOO ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC49 ,PERSONAL CARE; SHAMPOO ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC49 ,PERSONAL CARE; SHAMPOO ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,PC49 ,PERSONAL CARE; SHAMPOO ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,300,1
Product,PC49 ,PERSONAL CARE; SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,1,0
Product,PC49 ,PERSONAL CARE; SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,1,0
Product,PC49 ,PERSONAL CARE; SHAMPOO ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,1,0
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,365,1
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.8,0
Product,PC50 ,PERSONAL CARE; SHAVING CREAM ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.8,0
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,1,0
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,300,1
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,1,0
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.88,0
Product,PC51 ,PERSONAL CARE; SUNSCREEN ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.88,0
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.05,0
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.2,0
Product,PC52 ,PERSONAL CARE; TEETH WHITENER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.2,0
Product,PC53 ,PERSONAL CARE; TONER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,PC53 ,PERSONAL CARE; TONER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,PC53 ,PERSONAL CARE; TONER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.05,0
Product,PC53 ,PERSONAL CARE; TONER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,PC53 ,PERSONAL CARE; TONER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,204.4,1
Product,PC53 ,PERSONAL CARE; TONER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,PC53 ,PERSONAL CARE; TONER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.3,0
Product,PC53 ,PERSONAL CARE; TONER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.6,0
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,2,1
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.5,0
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.05,0
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,3,1
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,773.8,1
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,1,0
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,1,0
Product,PC54 ,PERSONAL CARE; TOOTHPASTE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,1,0
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,0.2,0
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,PS1 ,PESTICIDES; ANIMAL REPELLENT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
